hero_id,nerf/buff,attribute,strength,intelligence,agility,strength_gain,intellicene_gain,agility_gain,attack_range,base_attack_time,movement_speed,armor,damage_lower,damage_upper,damage_average,missile_speed,cast_duration_before,cast_duration_after,hp_regen,mp_regen,magic_resistance,day_vision,night_vision,turn_rate
npc_dota_hero_venomancer,Buff,agi,19.0,17.0,26.0,2.1,1.8,3.2,450.0,1.7,275.0,0.0,16.0,18.0,17.0,900.0,0.0,0.51,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_viper,Buff,agi,21.0,15.0,21.0,2.4,1.8,3.3,575.0,1.7,275.0,-2.0,23.0,25.0,24.0,1200.0,0.3,0.51,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_weaver,Buff,agi,16.0,13.0,14.0,1.8,1.8,3.6,425.0,1.8,275.0,-1.0,36.0,46.0,41.0,900.0,0.3,0.51,2.5,0.9,25.0,1800.0,800.0,0.5
npc_dota_dark_willow,Buff,int,20.0,18.0,18.0,1.8,3.5,1.6,475.0,1.3,290.0,-1.0,27.0,35.0,31.0,1200.0,0.0,0.51,0.0,0.9,25.0,1800.0,800.0,0.7
npc_dota_hero_ancient_apparition,Buff,int,20.0,23.0,20.0,1.7,3.0,2.2,675.0,1.7,290.0,-1.0,21.0,31.0,26.0,1250.0,0.01,0.75,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_bane,Buff,int,23.0,23.0,23.0,2.6,2.6,2.6,400.0,1.7,310.0,1.0,35.0,41.0,38.0,900.0,0.5,0.51,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_batrider,Buff,int,28.0,22.0,15.0,2.9,2.9,1.5,375.0,1.7,290.0,0.0,16.0,20.0,18.0,900.0,0.2,0.7,1.75,0.9,25.0,1200.0,800.0,1
npc_dota_hero_chen,Buff,int,25.0,19.0,15.0,1.8,3.2,2.1,650.0,1.7,305.0,-1.0,29.0,39.0,34.0,1100.0,0.3,0.51,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_crystal_maiden,Buff,int,18.0,14.0,16.0,2.0,2.9,1.6,600.0,1.7,275.0,0.0,23.0,29.0,26.0,900.0,0.3,2.4,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_dark_seer,NA,int,24.0,21.0,12.0,3.1,3.1,1.8,150.0,1.7,300.0,3.0,33.0,39.0,36.0,0.0,0.4,0.67,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_dazzle,Nerf,int,18.0,25.0,21.0,2.5,3.7,1.7,550.0,1.7,305.0,-1.0,22.0,28.0,25.0,1200.0,0.3,0.5,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_death_prophet,Buff,int,19.0,21.0,14.0,3.1,3.5,1.4,600.0,1.7,310.0,0.0,26.0,38.0,32.0,1000.0,0.5,0.83,0.0,0.9,25.0,1800.0,800.0,0
npc_dota_hero_disruptor,Nerf,int,21.0,20.0,15.0,2.4,2.9,1.4,600.0,1.7,300.0,0.0,29.0,33.0,31.0,1200.0,0.05,1.0,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_enchantress,Buff,int,16.0,17.0,19.0,1.7,3.6,1.8,575.0,1.7,315.0,0.0,30.0,40.0,35.0,900.0,0.3,0.51,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_enigma,Buff,int,21.0,18.0,14.0,2.5,3.9,1.0,500.0,1.7,290.0,2.0,24.0,30.0,27.0,900.0,0.3,0.51,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_furion,Buff,int,21.0,23.0,18.0,2.6,3.3,3.3,600.0,1.7,290.0,2.0,29.0,43.0,36.0,1125.0,0.5,1.17,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_invoker,Buff,int,18.0,14.0,14.0,2.4,4.6,1.9,600.0,1.7,280.0,-1.0,21.0,27.0,24.0,900.0,0.0,0.0,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_jakiro,Buff,int,27.0,26.0,10.0,2.8,3.2,1.2,400.0,1.7,290.0,1.0,27.0,35.0,31.0,1100.0,0.65,0.3,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_keeper_of_the_light,Buff,int,16.0,23.0,15.0,2.3,3.2,1.6,600.0,1.7,330.0,-1.0,20.0,27.0,23.5,900.0,0.3,2.4,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_leshrac,Buff,int,18.0,22.0,23.0,2.3,3.5,2.3,600.0,1.7,325.0,0.0,19.0,23.0,21.0,900.0,0.7,0.8,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_lich,Nerf,int,20.0,20.0,15.0,2.1,4.1,2.0,550.0,1.7,295.0,-1.0,26.0,35.0,30.5,900.0,0.4,1.1,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_lina,Buff,int,20.0,30.0,16.0,2.0,3.7,1.5,670.0,1.6,290.0,1.0,18.0,30.0,24.0,1000.0,0.45,1.08,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_lion,Buff,int,18.0,18.0,15.0,2.2,3.5,1.5,600.0,1.7,290.0,-1.0,29.0,35.0,32.0,900.0,0.3,0.51,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_necrolyte,Buff,int,18.0,20.0,12.0,2.8,2.9,1.3,550.0,1.7,280.0,1.0,26.0,30.0,28.0,900.0,0.5,0.5,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_obsidian_destroyer,Nerf,int,19.0,24.0,28.0,2.6,3.5,2.0,450.0,1.7,310.0,1.0,16.0,31.0,23.5,900.0,0.25,0.51,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_ogre_magi,NA,int,25.0,15.0,14.0,3.5,2.3,1.6,150.0,1.7,290.0,6.0,43.0,49.0,46.0,0.0,0.45,0.51,3.25,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_oracle,Nerf,int,20.0,21.0,15.0,2.4,4.0,1.7,620.0,1.4,300.0,0.0,18.0,24.0,21.0,900.0,0.3,0.83,0.0,0.9,25.0,1800.0,800.0,0.7
npc_dota_hero_puck,Nerf,int,17.0,23.0,22.0,2.2,3.1,1.7,550.0,1.7,295.0,-1.0,30.0,41.0,35.5,900.0,0.1,0.51,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_pugna,Nerf,int,19.0,24.0,16.0,2.0,5.2,1.0,630.0,1.7,330.0,0.0,19.0,27.0,23.0,900.0,0.2,0.51,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_queenofpain,Buff,int,18.0,22.0,18.0,2.3,2.9,2.2,550.0,1.5,209.0,-1.0,23.0,31.0,27.0,1500.0,0.452,1.008,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_rubick,Nerf,int,21.0,25.0,19.0,2.0,3.1,2.1,550.0,1.7,290.0,-1.0,19.0,29.0,24.0,1125.0,0.1,1.17,0.0,0.9,25.0,1800.0,800.0,0.7
npc_dota_hero_shadow_demon,Buff,int,23.0,21.0,18.0,2.6,3.1,2.2,500.0,1.7,290.0,0.0,29.0,33.0,31.0,900.0,0.3,0.51,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_shadow_shaman,Nerf,int,23.0,21.0,16.0,2.3,3.5,1.6,400.0,1.7,285.0,1.0,52.0,59.0,55.5,900.0,0.3,1.07,1.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_silencer,Buff,int,19.0,25.0,22.0,2.7,2.9,3.0,600.0,1.7,290.0,-1.0,18.0,32.0,25.0,1000.0,0.3,0.51,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_skywrath_mage,Buff,int,21.0,25.0,13.0,2.0,4.1,0.8,600.0,1.7,325.0,-2.0,14.0,24.0,19.0,1000.0,0.1,1.08,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_storm_spirit,Buff,int,21.0,22.0,22.0,2.0,3.7,1.5,480.0,1.7,285.0,2.0,24.0,34.0,29.0,1100.0,0.3,0.51,0.0,0.9,25.0,1800.0,800.0,0.8
npc_dota_hero_techies,Buff,int,19.0,22.0,14.0,2.5,3.3,1.3,700.0,1.7,310.0,5.0,9.0,11.0,10.0,900.0,0.0,0.51,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_tinker,NA,int,17.0,28.0,13.0,2.5,2.5,1.2,500.0,1.7,290.0,2.0,24.0,30.0,27.0,900.0,0.53,0.5,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_visage,Nerf,int,22.0,22.0,11.0,2.8,2.9,1.3,600.0,1.7,285.0,-2.0,23.0,33.0,28.0,900.0,0.4,1.1,0.0,0.9,10.0,1800.0,800.0,0.5
npc_dota_hero_warlock,Buff,int,26.0,25.0,10.0,3.0,3.1,1.0,600.0,1.7,290.0,1.0,24.0,34.0,29.0,1200.0,0.5,0.5,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_windrunner,Buff,int,17.0,18.0,17.0,3.0,3.0,1.4,600.0,1.5,290.0,-1.0,24.0,36.0,30.0,125.0,0.3,0.5,0.0,0.9,25.0,1800.0,800.0,0.8
npc_dota_hero_winter_wyvern,Buff,int,26.0,26.0,16.0,2.6,3.6,1.9,425.0,1.7,285.0,-1.0,12.0,19.0,15.5,700.0,0.3,0.51,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_witch_doctor,Buff,int,18.0,22.0,13.0,2.3,3.3,1.4,600.0,1.7,300.0,-1.0,29.0,39.0,34.0,1200.0,0.34,0.52,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_zuus,Buff,int,21.0,20.0,11.0,2.1,3.1,1.2,380.0,1.7,300.0,0.0,33.0,41.0,37.0,1100.0,0.4,0.5,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_abaddon,Buff,str,23.0,21.0,23.0,3.0,2.0,1.5,150.0,1.7,325.0,-2.0,32.0,42.0,37.0,0.0,0.45,1.008,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_abyssal_underlord,Buff,str,25.0,17.0,12.0,3.3,2.3,1.3,150.0,1.7,295.0,1.0,37.0,43.0,40.0,0.0,0.6,0.51,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_alchemist,Buff,str,25.0,25.0,22.0,2.4,1.8,1.2,150.0,1.7,305.0,-1.0,24.0,33.0,28.5,0.0,0.4,0.5,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_axe,NA,str,25.0,18.0,20.0,3.2,1.6,2.2,150.0,1.7,295.0,-2.0,24.0,28.0,26.0,0.0,0.3,0.51,2.75,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_beastmaster,Nerf,str,23.0,16.0,18.0,2.9,1.9,1.6,150.0,1.7,305.0,-1.0,41.0,45.0,43.0,0.0,0.5,0.5,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_brewmaster,Buff,str,23.0,14.0,22.0,3.7,1.6,2.0,150.0,1.7,305.0,-2.0,29.0,36.0,32.5,0.0,0.4,0.5,0.5,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_bristleback,Buff,str,22.0,14.0,17.0,2.9,2.8,1.8,150.0,1.8,290.0,0.0,22.0,32.0,27.0,0.0,0.4,0.51,0.0,0.9,25.0,1800.0,800.0,1
npc_dota_hero_centaur,Nerf,str,27.0,15.0,15.0,4.6,1.6,1.0,150.0,1.7,300.0,-1.0,36.0,37.0,36.5,0.0,0.5,0.51,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_chaos_knight,Buff,str,22.0,18.0,14.0,3.7,1.2,2.1,150.0,1.7,320.0,1.0,29.0,59.0,44.0,0.0,0.4,0.2,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_doom_bringer,Buff,str,26.0,15.0,11.0,4.0,2.1,0.9,175.0,2.0,285.0,-1.0,27.0,43.0,35.0,0.0,0.3,0.51,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_dragon_knight,Buff,str,19.0,15.0,19.0,3.6,1.7,2.0,150.0,1.7,295.0,0.0,31.0,37.0,34.0,0.0,0.0,0.51,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_earth_spirit,Nerf,str,21.0,18.0,17.0,4.4,2.1,1.5,150.0,1.7,290.0,0.0,25.0,35.0,30.0,0.0,0.01,0.0,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_earthshaker,Buff,str,22.0,16.0,12.0,3.7,1.8,1.4,150.0,1.7,310.0,0.0,27.0,37.0,32.0,0.0,0.69,0.5,2.5,0.9,25.0,1800.0,800.0,0.9
npc_dota_hero_elder_titan,Nerf,str,24.0,23.0,14.0,3.0,1.6,1.8,150.0,1.7,310.0,0.0,23.0,33.0,28.0,0.0,0.4,0.8,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_huskar,Nerf,str,21.0,18.0,15.0,3.1,1.5,1.4,400.0,1.6,290.0,-2.0,19.0,24.0,21.5,1400.0,0.3,2.4,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_kunkka,Nerf,str,24.0,18.0,14.0,3.8,1.5,1.3,150.0,1.7,300.0,1.0,26.0,36.0,31.0,0.0,0.4,0.51,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_legion_commander,Buff,str,26.0,20.0,18.0,3.3,2.2,1.7,150.0,1.7,330.0,-1.0,35.0,39.0,37.0,0.0,0.3,0.6,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_life_stealer,Nerf,str,25.0,15.0,18.0,2.9,1.8,2.4,150.0,1.85,325.0,-2.0,27.0,37.0,32.0,0.0,0.01,0.01,0.0,0.9,25.0,1800.0,800.0,1
npc_dota_hero_lycan,Buff,str,25.0,17.0,16.0,3.4,1.4,1.0,150.0,1.7,315.0,-1.0,30.0,35.0,32.5,0.0,0.3,0.51,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_magnataur,Nerf,str,23.0,19.0,15.0,3.5,1.7,2.5,150.0,1.8,305.0,1.0,32.0,44.0,38.0,0.0,0.3,0.6,0.5,0.9,25.0,1800.0,800.0,0.8
npc_dota_hero_night_stalker,Buff,str,23.0,13.0,18.0,3.2,1.6,2.3,150.0,1.7,290.0,2.0,38.0,42.0,40.0,0.0,0.3,0.3,1.75,0.9,25.0,800.0,1800.0,0.5
npc_dota_hero_omniknight,Buff,str,22.0,15.0,15.0,3.6,1.8,1.8,150.0,1.7,300.0,1.0,31.0,41.0,36.0,0.0,0.5,1.67,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_phoenix,Nerf,str,19.0,18.0,12.0,3.7,1.8,1.3,500.0,1.7,280.0,-2.0,26.0,37.0,31.5,1100.0,0.2,0.5,0.0,0.9,25.0,1800.0,800.0,1
npc_dota_hero_pudge,Buff,str,25.0,14.0,14.0,4.0,1.5,1.5,150.0,1.7,280.0,-2.0,34.0,40.0,37.0,0.0,0.3,0.51,0.0,0.9,25.0,1800.0,800.0,0.7
npc_dota_hero_rattletrap,Buff,str,26.0,17.0,13.0,3.7,1.3,2.3,150.0,1.7,310.0,-1.0,24.0,26.0,25.0,0.0,0.3,0.51,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_sand_king,Buff,str,22.0,19.0,19.0,3.2,1.8,1.8,150.0,1.7,290.0,-1.0,25.0,35.0,30.0,0.0,0.0,0.51,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_shredder,Buff,str,21.0,23.0,16.0,2.8,2.4,1.3,150.0,1.7,290.0,-2.0,26.0,30.0,28.0,0.0,0.3,0.6,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_skeleton_king,Buff,str,22.0,18.0,18.0,3.2,1.6,1.7,150.0,1.7,315.0,-1.0,39.0,41.0,40.0,0.0,0.35,0.51,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_slardar,Nerf,str,21.0,15.0,17.0,3.6,1.5,2.4,150.0,1.7,290.0,3.0,30.0,38.0,34.0,0.0,0.35,0.51,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_spirit_breaker,Buff,str,29.0,14.0,17.0,3.1,1.8,1.7,150.0,1.9,285.0,2.0,31.0,41.0,36.0,0.0,0.47,0.8,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_sven,Nerf,str,23.0,16.0,21.0,3.2,1.3,2.0,150.0,1.8,310.0,1.0,43.0,45.0,44.0,0.0,0.3,0.51,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_tidehunter,Nerf,str,22.0,16.0,15.0,3.5,1.7,1.5,150.0,1.7,300.0,0.0,25.0,31.0,28.0,0.0,0.3,0.51,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_tiny,Nerf,str,30.0,17.0,0.0,4.1,1.6,0.0,150.0,1.7,290.0,0.0,44.0,50.0,47.0,0.0,0.0,0.53,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_treant,Buff,str,25.0,20.0,15.0,4.1,1.8,2.0,150.0,1.9,270.0,-2.0,62.0,70.0,66.0,0.0,0.5,0.51,0.0,0.9,25.0,1800.0,800.0,0.5
npc_dota_hero_tusk,Nerf,str,23.0,18.0,23.0,3.9,1.7,2.1,150.0,1.7,300.0,-1.0,27.0,31.0,29.0,0.0,0.1,1.0,0.0,0.9,25.0,1800.0,800.0,0.7
npc_dota_hero_undying,Nerf,str,22.0,27.0,10.0,2.8,2.8,0.8,150.0,1.7,300.0,2.0,35.0,43.0,39.0,0.0,0.34,0.51,0.0,0.9,25.0,1800.0,800.0,0.6
npc_dota_hero_wisp,Nerf,str,17.0,23.0,14.0,2.5,1.7,1.6,575.0,1.7,280.0,-2.0,22.0,31.0,26.5,1200.0,0.001,0.0,0.0,0.9,25.0,1800.0,800.0,0.7
